Country,Region,Date,Age,Cases,Deaths
Germany,Saxony,2021-01-25,60,35267,1915
Germany,Saxony,2021-01-26,60,35523,1927
Germany,Saxony,2021-01-27,60,35755,1942
Germany,Saxony,2021-01-28,60,35901,1952
Germany,Saxony,2021-01-29,60,36081,1959
Germany,Saxony,2021-01-30,60,36220,1968
Germany,Saxony,2021-01-31,60,36281,1972
Germany,Saxony,2021-02-01,60,36392,1983
Germany,Saxony,2021-02-02,60,36607,1994
Germany,Saxony,2021-02-03,60,36784,2000
Germany,Saxony,2021-02-04,60,36934,2008
Germany,Saxony,2021-02-05,60,37082,2011
Germany,Saxony,2021-02-06,60,37164,2014
Germany,Saxony,2021-02-07,60,37197,2015
Germany,Saxony,2021-02-08,60,37247,2018
Germany,Saxony,2021-02-09,60,37388,2031
Germany,Saxony,2021-02-10,60,37509,2040
Germany,Saxony,2021-02-11,60,37633,2049
Germany,Saxony,2021-02-12,60,37727,2051
Germany,Saxony,2021-02-13,60,37789,2053
Germany,Saxony,2021-02-14,60,37819,2053
Germany,Saxony,2021-02-15,60,37898,2058
Germany,Saxony,2021-02-16,60,38049,2063
Germany,Saxony,2021-02-17,60,38162,2069
Germany,Saxony,2021-02-18,60,38276,2077
Germany,Saxony,2021-02-19,60,38376,2081
Germany,Saxony,2021-02-20,60,38462,2083
Germany,Saxony,2021-02-21,60,38486,2083
Germany,Saxony,2021-02-22,60,38555,2085
Germany,Saxony,2021-02-23,60,38673,2086
Germany,Saxony,2021-02-24,60,38813,2093
Germany,Saxony,2021-02-25,60,38947,2096
Germany,Saxony,2021-02-26,60,39047,2100
Germany,Saxony,2021-02-27,60,39130,2101
Germany,Saxony,2021-02-28,60,39156,2102
Germany,Saxony,2021-03-01,60,39216,2107
Germany,Saxony,2021-03-02,60,39385,2112
Germany,Saxony,2021-03-03,60,39505,2115
Germany,Saxony,2021-03-04,60,39610,2117
Germany,Saxony,2021-03-05,60,39722,2124
Germany,Saxony,2021-03-06,60,39813,2125
Germany,Saxony,2021-03-07,60,39837,2127
Germany,Saxony,2021-03-08,60,39906,2131
Germany,Saxony,2021-03-09,60,40079,2133
Germany,Saxony,2021-03-10,60,40264,2144
Germany,Saxony,2021-03-11,60,40412,2148
Germany,Saxony,2021-03-12,60,40588,2154
Germany,Saxony,2021-03-13,60,40693,2156
Germany,Saxony,2021-03-14,60,40725,2156
Germany,Saxony,2021-03-15,60,40834,2160
Germany,Saxony,2021-03-16,60,41053,2164
Germany,Saxony,2021-03-17,60,41254,2166
Germany,Saxony,2021-03-18,60,41515,2173
Germany,Saxony,2021-03-19,60,41719,2180
Germany,Saxony,2021-03-20,60,41874,2185
Germany,Saxony,2021-03-21,60,41939,2187
Germany,Saxony,2021-03-22,60,42084,2192
Germany,Saxony,2021-03-23,60,42405,2195
Germany,Saxony,2021-03-24,60,42688,2200
Germany,Saxony,2021-03-25,60,42956,2204
Germany,Saxony,2021-03-26,60,43206,2206
Germany,Saxony,2021-03-27,60,43370,2207
Germany,Saxony,2021-03-28,60,43457,2208
Germany,Saxony,2021-03-29,60,43590,2211
Germany,Saxony,2021-03-30,60,43911,2214
Germany,Saxony,2021-03-31,60,44229,2214
Germany,Saxony,2021-04-01,60,44543,2218
Germany,Saxony,2021-04-02,60,44726,2218
Germany,Saxony,2021-04-03,60,44841,2220
Germany,Saxony,2021-04-04,60,44957,2222
Germany,Saxony,2021-04-05,60,45052,2222
Germany,Saxony,2021-04-06,60,45229,2224
Germany,Saxony,2021-04-07,60,45632,2224
Germany,Saxony,2021-04-08,60,46043,2225
Germany,Saxony,2021-04-09,60,46362,2226
Germany,Saxony,2021-04-10,60,46594,2226
Germany,Saxony,2021-04-11,60,46710,2226
Germany,Saxony,2021-04-12,60,46880,2226
Germany,Saxony,2021-04-13,60,47262,2227
Germany,Saxony,2021-04-14,60,47472,2227
Germany,Saxony,2020-03-02,80,0,NA
Germany,Saxony,2020-03-03,80,0,NA
Germany,Saxony,2020-03-04,80,0,NA
Germany,Saxony,2020-03-05,80,0,NA
Germany,Saxony,2020-03-06,80,0,NA
Germany,Saxony,2020-03-07,80,0,NA
Germany,Saxony,2020-03-08,80,0,NA
Germany,Saxony,2020-03-09,80,0,NA
Germany,Saxony,2020-03-10,80,0,NA
Germany,Saxony,2020-03-11,80,0,NA
Germany,Saxony,2020-03-12,80,0,NA
Germany,Saxony,2020-03-13,80,1,1
Germany,Saxony,2020-03-14,80,3,2
Germany,Saxony,2020-03-15,80,3,2
Germany,Saxony,2020-03-16,80,3,2
Germany,Saxony,2020-03-17,80,5,2
Germany,Saxony,2020-03-18,80,7,2
Germany,Saxony,2020-03-19,80,11,3
Germany,Saxony,2020-03-20,80,16,3
Germany,Saxony,2020-03-21,80,18,3
Germany,Saxony,2020-03-22,80,19,3
Germany,Saxony,2020-03-23,80,23,5
Germany,Saxony,2020-03-24,80,31,9
Germany,Saxony,2020-03-25,80,46,11
Germany,Saxony,2020-03-26,80,59,13
Germany,Saxony,2020-03-27,80,65,15
Germany,Saxony,2020-03-28,80,75,17
Germany,Saxony,2020-03-29,80,79,18
Germany,Saxony,2020-03-30,80,101,25
Germany,Saxony,2020-03-31,80,127,37
Germany,Saxony,2020-04-01,80,139,41
Germany,Saxony,2020-04-02,80,203,54
Germany,Saxony,2020-04-03,80,264,69
Germany,Saxony,2020-04-04,80,287,75
Germany,Saxony,2020-04-05,80,292,76
Germany,Saxony,2020-04-06,80,304,79
Germany,Saxony,2020-04-07,80,313,83
Germany,Saxony,2020-04-08,80,331,87
Germany,Saxony,2020-04-09,80,340,92
Germany,Saxony,2020-04-10,80,375,96
Germany,Saxony,2020-04-11,80,391,100
Germany,Saxony,2020-04-12,80,408,101
Germany,Saxony,2020-04-13,80,421,105
Germany,Saxony,2020-04-14,80,433,109
Germany,Saxony,2020-04-15,80,443,111
Germany,Saxony,2020-04-16,80,463,114
Germany,Saxony,2020-04-17,80,472,118
Germany,Saxony,2020-04-18,80,476,118
Germany,Saxony,2020-04-19,80,478,118
Germany,Saxony,2020-04-20,80,481,121
Germany,Saxony,2020-04-21,80,488,125
Germany,Saxony,2020-04-22,80,504,125
Germany,Saxony,2020-04-23,80,510,126
Germany,Saxony,2020-04-24,80,522,130
Germany,Saxony,2020-04-25,80,523,130
Germany,Saxony,2020-04-26,80,527,130
Germany,Saxony,2020-04-27,80,530,132
Germany,Saxony,2020-04-28,80,536,133
Germany,Saxony,2020-04-29,80,552,136
Germany,Saxony,2020-04-30,80,558,138
Germany,Saxony,2020-05-01,80,565,138
Germany,Saxony,2020-05-02,80,571,139
Germany,Saxony,2020-05-03,80,571,139
Germany,Saxony,2020-05-04,80,571,139
Germany,Saxony,2020-05-05,80,586,140
Germany,Saxony,2020-05-06,80,589,140
Germany,Saxony,2020-05-07,80,592,140
Germany,Saxony,2020-05-08,80,601,141
Germany,Saxony,2020-05-09,80,607,141
Germany,Saxony,2020-05-10,80,609,141
Germany,Saxony,2020-05-11,80,611,142
Germany,Saxony,2020-05-12,80,613,142
Germany,Saxony,2020-05-13,80,621,143
Germany,Saxony,2020-05-14,80,626,143
Germany,Saxony,2020-05-15,80,631,145
Germany,Saxony,2020-05-16,80,634,147
Germany,Saxony,2020-05-17,80,634,147
Germany,Saxony,2020-05-18,80,634,147
Germany,Saxony,2020-05-19,80,639,148
Germany,Saxony,2020-05-20,80,653,149
Germany,Saxony,2020-05-21,80,654,150
Germany,Saxony,2020-05-22,80,655,150
Germany,Saxony,2020-05-23,80,656,150
Germany,Saxony,2020-05-24,80,656,150
Germany,Saxony,2020-05-25,80,659,151
Germany,Saxony,2020-05-26,80,661,151
Germany,Saxony,2020-05-27,80,664,152
Germany,Saxony,2020-05-28,80,665,152
Germany,Saxony,2020-05-29,80,666,152
Germany,Saxony,2020-05-30,80,667,152
Germany,Saxony,2020-05-31,80,667,152
Germany,Saxony,2020-06-01,80,667,152
Germany,Saxony,2020-06-02,80,667,152
Germany,Saxony,2020-06-03,80,669,152
Germany,Saxony,2020-06-04,80,670,152
Germany,Saxony,2020-06-05,80,670,152
Germany,Saxony,2020-06-06,80,670,152
Germany,Saxony,2020-06-07,80,670,152
Germany,Saxony,2020-06-08,80,673,152
Germany,Saxony,2020-06-09,80,673,152
Germany,Saxony,2020-06-10,80,673,152
Germany,Saxony,2020-06-11,80,673,152
Germany,Saxony,2020-06-12,80,674,152
Germany,Saxony,2020-06-13,80,674,152
Germany,Saxony,2020-06-14,80,674,152
Germany,Saxony,2020-06-15,80,674,152
Germany,Saxony,2020-06-16,80,674,152
Germany,Saxony,2020-06-17,80,674,152
Germany,Saxony,2020-06-18,80,674,152
Germany,Saxony,2020-06-19,80,674,152
Germany,Saxony,2020-06-20,80,674,152
Germany,Saxony,2020-06-21,80,674,152
Germany,Saxony,2020-06-22,80,674,152
Germany,Saxony,2020-06-23,80,674,152
Germany,Saxony,2020-06-24,80,674,152
Germany,Saxony,2020-06-25,80,674,152
Germany,Saxony,2020-06-26,80,674,152
Germany,Saxony,2020-06-27,80,674,152
Germany,Saxony,2020-06-28,80,675,152
Germany,Saxony,2020-06-29,80,675,152
Germany,Saxony,2020-06-30,80,675,152
Germany,Saxony,2020-07-01,80,675,152
Germany,Saxony,2020-07-02,80,675,152
Germany,Saxony,2020-07-03,80,675,152
Germany,Saxony,2020-07-04,80,675,152
Germany,Saxony,2020-07-05,80,675,152
Germany,Saxony,2020-07-06,80,675,152
Germany,Saxony,2020-07-07,80,675,152
Germany,Saxony,2020-07-08,80,675,152
Germany,Saxony,2020-07-09,80,675,152
Germany,Saxony,2020-07-10,80,675,152
Germany,Saxony,2020-07-11,80,675,152
Germany,Saxony,2020-07-12,80,675,152
Germany,Saxony,2020-07-13,80,675,152
Germany,Saxony,2020-07-14,80,675,152
Germany,Saxony,2020-07-15,80,675,152
Germany,Saxony,2020-07-16,80,675,152
Germany,Saxony,2020-07-17,80,675,152
Germany,Saxony,2020-07-18,80,675,152
Germany,Saxony,2020-07-19,80,675,152
Germany,Saxony,2020-07-20,80,675,152
Germany,Saxony,2020-07-21,80,676,152
Germany,Saxony,2020-07-22,80,676,152
Germany,Saxony,2020-07-23,80,676,152
Germany,Saxony,2020-07-24,80,677,152
Germany,Saxony,2020-07-25,80,677,152
Germany,Saxony,2020-07-26,80,677,152
Germany,Saxony,2020-07-27,80,678,152
Germany,Saxony,2020-07-28,80,678,152
Germany,Saxony,2020-07-29,80,678,152
Germany,Saxony,2020-07-30,80,678,152
Germany,Saxony,2020-07-31,80,678,152
Germany,Saxony,2020-08-01,80,678,152
Germany,Saxony,2020-08-02,80,679,152
Germany,Saxony,2020-08-03,80,679,152
Germany,Saxony,2020-08-04,80,679,152
Germany,Saxony,2020-08-05,80,679,152
Germany,Saxony,2020-08-06,80,679,152
Germany,Saxony,2020-08-07,80,680,153
Germany,Saxony,2020-08-08,80,680,153
Germany,Saxony,2020-08-09,80,680,153
Germany,Saxony,2020-08-10,80,680,153
Germany,Saxony,2020-08-11,80,680,153
Germany,Saxony,2020-08-12,80,680,153
Germany,Saxony,2020-08-13,80,680,153
Germany,Saxony,2020-08-14,80,681,153
Germany,Saxony,2020-08-15,80,681,153
Germany,Saxony,2020-08-16,80,681,153
Germany,Saxony,2020-08-17,80,681,153
Germany,Saxony,2020-08-18,80,681,153
Germany,Saxony,2020-08-19,80,681,153
Germany,Saxony,2020-08-20,80,681,153
Germany,Saxony,2020-08-21,80,681,153
Germany,Saxony,2020-08-22,80,681,153
Germany,Saxony,2020-08-23,80,681,153
Germany,Saxony,2020-08-24,80,681,153
Germany,Saxony,2020-08-25,80,682,153
Germany,Saxony,2020-08-26,80,682,153
Germany,Saxony,2020-08-27,80,682,153
Germany,Saxony,2020-08-28,80,682,153
Germany,Saxony,2020-08-29,80,683,153
Germany,Saxony,2020-08-30,80,683,153
Germany,Saxony,2020-08-31,80,683,153
Germany,Saxony,2020-09-01,80,684,153
Germany,Saxony,2020-09-02,80,686,153
Germany,Saxony,2020-09-03,80,686,153
Germany,Saxony,2020-09-04,80,688,153
Germany,Saxony,2020-09-05,80,689,153
Germany,Saxony,2020-09-06,80,690,153
Germany,Saxony,2020-09-07,80,691,153
Germany,Saxony,2020-09-08,80,691,153
Germany,Saxony,2020-09-09,80,696,153
Germany,Saxony,2020-09-10,80,698,153
Germany,Saxony,2020-09-11,80,705,154
Germany,Saxony,2020-09-12,80,712,154
Germany,Saxony,2020-09-13,80,713,154
Germany,Saxony,2020-09-14,80,716,155
Germany,Saxony,2020-09-15,80,719,156
Germany,Saxony,2020-09-16,80,721,156
Germany,Saxony,2020-09-17,80,729,157
Germany,Saxony,2020-09-18,80,745,159
Germany,Saxony,2020-09-19,80,755,162
Germany,Saxony,2020-09-20,80,759,163
Germany,Saxony,2020-09-21,80,768,164
Germany,Saxony,2020-09-22,80,774,165
Germany,Saxony,2020-09-23,80,781,165
Germany,Saxony,2020-09-24,80,799,168
Germany,Saxony,2020-09-25,80,803,168
Germany,Saxony,2020-09-26,80,805,168
Germany,Saxony,2020-09-27,80,806,168
Germany,Saxony,2020-09-28,80,811,168
Germany,Saxony,2020-09-29,80,816,168
Germany,Saxony,2020-09-30,80,826,169
Germany,Saxony,2020-10-01,80,832,173
Germany,Saxony,2020-10-02,80,842,173
Germany,Saxony,2020-10-03,80,848,173
Germany,Saxony,2020-10-04,80,849,173
Germany,Saxony,2020-10-05,80,853,173
Germany,Saxony,2020-10-06,80,864,175
Germany,Saxony,2020-10-07,80,874,176
Germany,Saxony,2020-10-08,80,899,177
Germany,Saxony,2020-10-09,80,915,180
Germany,Saxony,2020-10-10,80,924,181
Germany,Saxony,2020-10-11,80,930,182
Germany,Saxony,2020-10-12,80,952,187
Germany,Saxony,2020-10-13,80,975,193
Germany,Saxony,2020-10-14,80,1037,199
Germany,Saxony,2020-10-15,80,1074,203
Germany,Saxony,2020-10-16,80,1135,212
Germany,Saxony,2020-10-17,80,1184,217
Germany,Saxony,2020-10-18,80,1219,226
Germany,Saxony,2020-10-19,80,1257,235
Germany,Saxony,2020-10-20,80,1362,248
Germany,Saxony,2020-10-21,80,1427,263
Germany,Saxony,2020-10-22,80,1490,278
Germany,Saxony,2020-10-23,80,1604,302
Germany,Saxony,2020-10-24,80,1685,313
Germany,Saxony,2020-10-25,80,1708,317
Germany,Saxony,2020-10-26,80,1802,338
Germany,Saxony,2020-10-27,80,1929,364
Germany,Saxony,2020-10-28,80,2119,387
Germany,Saxony,2020-10-29,80,2257,400
Germany,Saxony,2020-10-30,80,2382,425
Germany,Saxony,2020-10-31,80,2513,442
Germany,Saxony,2020-11-01,80,2567,454
Germany,Saxony,2020-11-02,80,2719,479
Germany,Saxony,2020-11-03,80,2843,505
Germany,Saxony,2020-11-04,80,3064,537
Germany,Saxony,2020-11-05,80,3298,579
Germany,Saxony,2020-11-06,80,3436,595
Germany,Saxony,2020-11-07,80,3547,612
Germany,Saxony,2020-11-08,80,3617,624
Germany,Saxony,2020-11-09,80,3727,647
Germany,Saxony,2020-11-10,80,3863,670
Germany,Saxony,2020-11-11,80,4038,701
Germany,Saxony,2020-11-12,80,4231,739
Germany,Saxony,2020-11-13,80,4393,763
Germany,Saxony,2020-11-14,80,4532,784
Germany,Saxony,2020-11-15,80,4631,806
Germany,Saxony,2020-11-16,80,4766,841
Germany,Saxony,2020-11-17,80,4977,886
Germany,Saxony,2020-11-18,80,5166,931
Germany,Saxony,2020-11-19,80,5416,974
Germany,Saxony,2020-11-20,80,5616,1022
Germany,Saxony,2020-11-21,80,5808,1067
Germany,Saxony,2020-11-22,80,5923,1097
Germany,Saxony,2020-11-23,80,6071,1128
Germany,Saxony,2020-11-24,80,6267,1166
Germany,Saxony,2020-11-25,80,6555,1233
Germany,Saxony,2020-11-26,80,6900,1298
Germany,Saxony,2020-11-27,80,7283,1374
Germany,Saxony,2020-11-28,80,7540,1424
Germany,Saxony,2020-11-29,80,7669,1449
Germany,Saxony,2020-11-30,80,7893,1501
Germany,Saxony,2020-12-01,80,8259,1570
Germany,Saxony,2020-12-02,80,8630,1644
Germany,Saxony,2020-12-03,80,9194,1757
Germany,Saxony,2020-12-04,80,9597,1847
Germany,Saxony,2020-12-05,80,9905,1920
Germany,Saxony,2020-12-06,80,10094,1968
Germany,Saxony,2020-12-07,80,10391,2036
Germany,Saxony,2020-12-08,80,10697,2115
Germany,Saxony,2020-12-09,80,11118,2206
Germany,Saxony,2020-12-10,80,11559,2304
Germany,Saxony,2020-12-11,80,12044,2400
Germany,Saxony,2020-12-12,80,12529,2496
Germany,Saxony,2020-12-13,80,12785,2554
Germany,Saxony,2020-12-14,80,13257,2665
Germany,Saxony,2020-12-15,80,13686,2772
Germany,Saxony,2020-12-16,80,14165,2871
Germany,Saxony,2020-12-17,80,14742,2977
Germany,Saxony,2020-12-18,80,15134,3060
Germany,Saxony,2020-12-19,80,15611,3154
Germany,Saxony,2020-12-20,80,15866,3205
Germany,Saxony,2020-12-21,80,16313,3288
Germany,Saxony,2020-12-22,80,16901,3426
Germany,Saxony,2020-12-23,80,17569,3557
Germany,Saxony,2020-12-24,80,18057,3659
Germany,Saxony,2020-12-25,80,18315,3708
Germany,Saxony,2020-12-26,80,18625,3775
Germany,Saxony,2020-12-27,80,18891,3836
Germany,Saxony,2020-12-28,80,19234,3929
Germany,Saxony,2020-12-29,80,19823,4051
Germany,Saxony,2020-12-30,80,20372,4167
Germany,Saxony,2020-12-31,80,20648,4218
Germany,Saxony,2021-01-01,80,20841,4252
Germany,Saxony,2021-01-02,80,21029,4302
Germany,Saxony,2021-01-03,80,21180,4351
Germany,Saxony,2021-01-04,80,21392,4409
Germany,Saxony,2021-01-05,80,21841,4498
Germany,Saxony,2021-01-06,80,22327,4579
Germany,Saxony,2021-01-07,80,22818,4661
Germany,Saxony,2021-01-08,80,23314,4753
Germany,Saxony,2021-01-09,80,23585,4794
Germany,Saxony,2021-01-10,80,23714,4822
Germany,Saxony,2021-01-11,80,23935,4858
Germany,Saxony,2021-01-12,80,24402,4919
Germany,Saxony,2021-01-13,80,24848,5003
Germany,Saxony,2021-01-14,80,25212,5079
Germany,Saxony,2021-01-15,80,25460,5128
Germany,Saxony,2021-01-16,80,25642,5170
Germany,Saxony,2021-01-17,80,25763,5203
Germany,Saxony,2021-01-18,80,25874,5228
Germany,Saxony,2021-01-19,80,26147,5279
Germany,Saxony,2021-01-20,80,26394,5314
Germany,Saxony,2021-01-21,80,26608,5359
Germany,Saxony,2021-01-22,80,26811,5403
Germany,Saxony,2021-01-23,80,26967,5434
Germany,Saxony,2021-01-24,80,27024,5446
Germany,Saxony,2021-01-25,80,27089,5462
Germany,Saxony,2021-01-26,80,27278,5494
Germany,Saxony,2021-01-27,80,27530,5542
Germany,Saxony,2021-01-28,80,27665,5572
Germany,Saxony,2021-01-29,80,27803,5602
Germany,Saxony,2021-01-30,80,27886,5619
Germany,Saxony,2021-01-31,80,27936,5632
Germany,Saxony,2021-02-01,80,28045,5652
Germany,Saxony,2021-02-02,80,28203,5671
Germany,Saxony,2021-02-03,80,28336,5692
Germany,Saxony,2021-02-04,80,28452,5715
Germany,Saxony,2021-02-05,80,28558,5727
Germany,Saxony,2021-02-06,80,28629,5739
Germany,Saxony,2021-02-07,80,28653,5746
Germany,Saxony,2021-02-08,80,28696,5762
Germany,Saxony,2021-02-09,80,28774,5781
Germany,Saxony,2021-02-10,80,28874,5794
Germany,Saxony,2021-02-11,80,28957,5802
Germany,Saxony,2021-02-12,80,29049,5825
Germany,Saxony,2021-02-13,80,29088,5830
Germany,Saxony,2021-02-14,80,29102,5835
Germany,Saxony,2021-02-15,80,29170,5853
Germany,Saxony,2021-02-16,80,29242,5866
Germany,Saxony,2021-02-17,80,29341,5884
Germany,Saxony,2021-02-18,80,29396,5896
Germany,Saxony,2021-02-19,80,29461,5906
Germany,Saxony,2021-02-20,80,29509,5910
Germany,Saxony,2021-02-21,80,29530,5916
Germany,Saxony,2021-02-22,80,29562,5925
Germany,Saxony,2021-02-23,80,29626,5937
Germany,Saxony,2021-02-24,80,29702,5951
Germany,Saxony,2021-02-25,80,29772,5961
Germany,Saxony,2021-02-26,80,29809,5966
Germany,Saxony,2021-02-27,80,29844,5972
Germany,Saxony,2021-02-28,80,29853,5975
Germany,Saxony,2021-03-01,80,29890,5989
Germany,Saxony,2021-03-02,80,29958,6000
Germany,Saxony,2021-03-03,80,30010,6006
Germany,Saxony,2021-03-04,80,30069,6014
Germany,Saxony,2021-03-05,80,30125,6023
Germany,Saxony,2021-03-06,80,30153,6028
Germany,Saxony,2021-03-07,80,30169,6031
Germany,Saxony,2021-03-08,80,30212,6043
Germany,Saxony,2021-03-09,80,30252,6052
Germany,Saxony,2021-03-10,80,30330,6061
Germany,Saxony,2021-03-11,80,30377,6076
Germany,Saxony,2021-03-12,80,30450,6087
Germany,Saxony,2021-03-13,80,30485,6093
Germany,Saxony,2021-03-14,80,30496,6093
Germany,Saxony,2021-03-15,80,30535,6101
Germany,Saxony,2021-03-16,80,30631,6108
Germany,Saxony,2021-03-17,80,30685,6114
Germany,Saxony,2021-03-18,80,30782,6125
Germany,Saxony,2021-03-19,80,30872,6133
Germany,Saxony,2021-03-20,80,30916,6138
Germany,Saxony,2021-03-21,80,30943,6142
Germany,Saxony,2021-03-22,80,31004,6153
Germany,Saxony,2021-03-23,80,31078,6165
Germany,Saxony,2021-03-24,80,31156,6177
Germany,Saxony,2021-03-25,80,31228,6180
Germany,Saxony,2021-03-26,80,31300,6186
Germany,Saxony,2021-03-27,80,31359,6190
Germany,Saxony,2021-03-28,80,31381,6193
Germany,Saxony,2021-03-29,80,31420,6197
Germany,Saxony,2021-03-30,80,31481,6202
Germany,Saxony,2021-03-31,80,31571,6208
Germany,Saxony,2021-04-01,80,31636,6210
Germany,Saxony,2021-04-02,80,31675,6211
Germany,Saxony,2021-04-03,80,31712,6213
Germany,Saxony,2021-04-04,80,31734,6213
Germany,Saxony,2021-04-05,80,31769,6213
Germany,Saxony,2021-04-06,80,31818,6216
Germany,Saxony,2021-04-07,80,31892,6216
Germany,Saxony,2021-04-08,80,31993,6218
Germany,Saxony,2021-04-09,80,32049,6218
Germany,Saxony,2021-04-10,80,32114,6218
Germany,Saxony,2021-04-11,80,32153,6218
Germany,Saxony,2021-04-12,80,32210,6218
Germany,Saxony,2021-04-13,80,32288,6218
Germany,Saxony,2021-04-14,80,32332,6218
Germany,Saxony-Anhalt,2020-03-10,0,0,NA
Germany,Saxony-Anhalt,2020-03-11,0,0,0
Germany,Saxony-Anhalt,2020-03-12,0,0,0
Germany,Saxony-Anhalt,2020-03-13,0,0,0
Germany,Saxony-Anhalt,2020-03-14,0,0,0
Germany,Saxony-Anhalt,2020-03-15,0,0,0
Germany,Saxony-Anhalt,2020-03-16,0,0,0
Germany,Saxony-Anhalt,2020-03-17,0,0,0
Germany,Saxony-Anhalt,2020-03-18,0,0,0
Germany,Saxony-Anhalt,2020-03-19,0,0,0
Germany,Saxony-Anhalt,2020-03-20,0,0,0
Germany,Saxony-Anhalt,2020-03-21,0,0,0
Germany,Saxony-Anhalt,2020-03-22,0,0,0
Germany,Saxony-Anhalt,2020-03-23,0,0,0
Germany,Saxony-Anhalt,2020-03-24,0,0,0
Germany,Saxony-Anhalt,2020-03-25,0,0,0
Germany,Saxony-Anhalt,2020-03-26,0,0,0
Germany,Saxony-Anhalt,2020-03-27,0,1,0
Germany,Saxony-Anhalt,2020-03-28,0,3,0
Germany,Saxony-Anhalt,2020-03-29,0,3,0
Germany,Saxony-Anhalt,2020-03-30,0,3,0
Germany,Saxony-Anhalt,2020-03-31,0,5,0
Germany,Saxony-Anhalt,2020-04-01,0,5,0
Germany,Saxony-Anhalt,2020-04-02,0,5,0
Germany,Saxony-Anhalt,2020-04-03,0,5,0
Germany,Saxony-Anhalt,2020-04-04,0,5,0
Germany,Saxony-Anhalt,2020-04-05,0,5,0
Germany,Saxony-Anhalt,2020-04-06,0,6,0
Germany,Saxony-Anhalt,2020-04-07,0,6,0
Germany,Saxony-Anhalt,2020-04-08,0,8,0
Germany,Saxony-Anhalt,2020-04-09,0,8,0
Germany,Saxony-Anhalt,2020-04-10,0,9,0
Germany,Saxony-Anhalt,2020-04-11,0,9,0
Germany,Saxony-Anhalt,2020-04-12,0,9,0
Germany,Saxony-Anhalt,2020-04-13,0,9,0
Germany,Saxony-Anhalt,2020-04-14,0,9,0
Germany,Saxony-Anhalt,2020-04-15,0,9,0
Germany,Saxony-Anhalt,2020-04-16,0,9,0
Germany,Saxony-Anhalt,2020-04-17,0,10,0
Germany,Saxony-Anhalt,2020-04-18,0,11,0
Germany,Saxony-Anhalt,2020-04-19,0,11,0
Germany,Saxony-Anhalt,2020-04-20,0,11,0
Germany,Saxony-Anhalt,2020-04-21,0,11,0
Germany,Saxony-Anhalt,2020-04-22,0,11,0
Germany,Saxony-Anhalt,2020-04-23,0,11,0
Germany,Saxony-Anhalt,2020-04-24,0,11,0
Germany,Saxony-Anhalt,2020-04-25,0,11,0
Germany,Saxony-Anhalt,2020-04-26,0,12,0
Germany,Saxony-Anhalt,2020-04-27,0,12,0
Germany,Saxony-Anhalt,2020-04-28,0,12,0
Germany,Saxony-Anhalt,2020-04-29,0,12,0
Germany,Saxony-Anhalt,2020-04-30,0,12,0
Germany,Saxony-Anhalt,2020-05-01,0,12,0
Germany,Saxony-Anhalt,2020-05-02,0,12,0
Germany,Saxony-Anhalt,2020-05-03,0,12,0
Germany,Saxony-Anhalt,2020-05-04,0,12,0
Germany,Saxony-Anhalt,2020-05-05,0,14,0
Germany,Saxony-Anhalt,2020-05-06,0,14,0
Germany,Saxony-Anhalt,2020-05-07,0,15,0
Germany,Saxony-Anhalt,2020-05-08,0,15,0
Germany,Saxony-Anhalt,2020-05-09,0,15,0
Germany,Saxony-Anhalt,2020-05-10,0,15,0
Germany,Saxony-Anhalt,2020-05-11,0,15,0
Germany,Saxony-Anhalt,2020-05-12,0,15,0
Germany,Saxony-Anhalt,2020-05-13,0,16,0
Germany,Saxony-Anhalt,2020-05-14,0,16,0
Germany,Saxony-Anhalt,2020-05-15,0,16,0
Germany,Saxony-Anhalt,2020-05-16,0,16,0
Germany,Saxony-Anhalt,2020-05-17,0,16,0
Germany,Saxony-Anhalt,2020-05-18,0,16,0
Germany,Saxony-Anhalt,2020-05-19,0,16,0
Germany,Saxony-Anhalt,2020-05-20,0,16,0
Germany,Saxony-Anhalt,2020-05-21,0,16,0
Germany,Saxony-Anhalt,2020-05-22,0,16,0
Germany,Saxony-Anhalt,2020-05-23,0,16,0
Germany,Saxony-Anhalt,2020-05-24,0,16,0
Germany,Saxony-Anhalt,2020-05-25,0,16,0
Germany,Saxony-Anhalt,2020-05-26,0,16,0
Germany,Saxony-Anhalt,2020-05-27,0,16,0
Germany,Saxony-Anhalt,2020-05-28,0,16,0
Germany,Saxony-Anhalt,2020-05-29,0,16,0
Germany,Saxony-Anhalt,2020-05-30,0,17,0
Germany,Saxony-Anhalt,2020-05-31,0,17,0
Germany,Saxony-Anhalt,2020-06-01,0,17,0
Germany,Saxony-Anhalt,2020-06-02,0,17,0
Germany,Saxony-Anhalt,2020-06-03,0,17,0
Germany,Saxony-Anhalt,2020-06-04,0,18,0
Germany,Saxony-Anhalt,2020-06-05,0,18,0
Germany,Saxony-Anhalt,2020-06-06,0,18,0
Germany,Saxony-Anhalt,2020-06-07,0,18,0
Germany,Saxony-Anhalt,2020-06-08,0,18,0
Germany,Saxony-Anhalt,2020-06-09,0,19,0
Germany,Saxony-Anhalt,2020-06-10,0,19,0
Germany,Saxony-Anhalt,2020-06-11,0,19,0
Germany,Saxony-Anhalt,2020-06-12,0,19,0
Germany,Saxony-Anhalt,2020-06-13,0,19,0
Germany,Saxony-Anhalt,2020-06-14,0,21,0
